timestamp,date,time,client_ip,country,method,uri_stem,status_code,user_agent,sales_rep,product,cost,users,conversion,time_to_convert,industry,job_type,customer_type,device_type,session_duration,pages_per_visit,os,browser_version,network_type,screen_resolution,bounce_rate,lead_source,funnel_stage,ai_interaction_depth,ai_success_rate,ai_query_type,feedback_rating,data_complete,country_code
2025-02-17T08:02:38.632072,2025-02-17,08:02:38,49.203.19.78,CA,GET,/virtual_assistant,404,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7; rv:1.9.4.20) Gecko/2073-01-01 18:44:26 Firefox/3.8,No Representative,AI Virtual Assistant,804.39,48,True,22.0,Finance,,Returning Visitor,Desktop,593,3,iOS,Chrome 84.0.2290.0,Fiber,1366x768,False,Referral,Consideration,0.7812935735993227,0.7827240785866593,Recommendations,4.0,True,Canada
2025-01-01T16:12:54.785857,2025-01-01,16:12:54,92.204.15.88,BR,POST,/contact,200,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8113-03-27 17:29:41 Firefox/10.0,No Representative,AI Virtual Assistant,639.51,57,False,-1.0,Finance,,Returning Visitor,Mobile,549,7,macOS,Chrome 115.0.4742.0,Fiber,1440x900,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,False,Brazil
2025-01-06T18:58:02.483771,2025-01-06,18:58:02,26.87.16.201,IN,GET,/request_demo,200,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/59.0.850.0 Safari/532.1",No Representative,DEX Analytics Platform,2212.33,57,False,-1.0,Finance,,Returning Visitor,Desktop,362,3,Windows,Chrome 98.0.3552.0,Fiber,2560x1440,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,False,India
2024-11-26T19:01:11.895998,2024-11-26,19:01:11,73.80.92.45,US,GET,/request_demo,200,Opera/9.48.(X11; Linux x86_64; de-LI) Presto/2.9.160 Version/11.00,David Kim,AI-Powered Troubleshooting,1066.81,51,False,-1.0,Healthcare,,Returning Visitor,Tablet,174,3,iOS,Chrome 100.0.4068.0,Wi-Fi,2560x1440,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,United States
2025-04-02T14:50:00.931545,2025-04-02,14:50:00,141.119.202.191,GB,POST,/request_demo,200,"Mozilla/5.0 (iPad; CPU iPad OS 4_3_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/49.0.815.0 Mobile/93K242 Safari/532.1",Jessica Williams,AI Virtual Assistant,504.85,53,False,-1.0,Finance,,New Visitor,Mobile,319,7,macOS,Chrome 117.0.1167.0,Wi-Fi,1920x1080,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,United Kingdom
2024-09-03T21:40:24.047307,2024-09-03,21:40:24,172.130.243.87,BW,GET,/request_demo,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.1),Jessica Williams,AI Virtual Assistant,446.61,36,False,-1.0,Tech,,New Visitor,Desktop,140,4,Android,Chrome 112.0.4843.0,Wi-Fi,1440x900,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2024-12-19T22:01:57.968052,2024-12-19,22:01:57,182.207.117.134,CN,POST,/request_demo,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4 rv:4.0; ha-NG) AppleWebKit/535.3.2 (KHTML, like Gecko) Version/5.1 Safari/535.3.2",No Representative,DEX Analytics Platform,1850.58,64,False,-1.0,Finance,,Returning Visitor,Mobile,1,3,Android,Chrome 82.0.2060.0,Fiber,1366x768,True,Paid Ads,Decision,0.0,0.0,N/A,-1.0,False,China
2025-03-24T23:55:49.997797,2025-03-24,23:55:49,215.52.55.114,GB,POST,/request_demo,200,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/14.0.815.0 Safari/533.2",Jessica Williams,AI Virtual Assistant,760.81,65,False,-1.0,Tech,,New Visitor,Mobile,252,4,Android,Chrome 102.0.4264.0,Fiber,1920x1080,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,United Kingdom
2024-11-15T14:19:42.141325,2024-11-15,14:19:42,81.112.102.67,BW,POST,/request_demo,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; pa-IN) AppleWebKit/533.39.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.39.2",Jessica Williams,AI-Powered Troubleshooting,1050.7,46,False,-1.0,Education,,Returning Visitor,Desktop,337,4,Windows,Chrome 109.0.2887.0,Cellular,1920x1080,False,Social Media,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-04-19T19:13:27.253852,2025-04-19,19:13:27,35.73.58.206,BW,GET,/submit_job/design,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; br-FR) AppleWebKit/531.38.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.38.4",No Representative,AI Virtual Assistant,481.73,59,False,-1.0,Tech,engineering,Returning Visitor,Desktop,250,2,Windows,Chrome 104.0.3651.0,Fiber,1920x1080,False,Referral,Awareness,0.0,0.0,N/A,-1.0,True,Botswana
2024-12-13T09:43:23.564112,2024-12-13,09:43:23,180.156.37.106,AU,GET,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.1),No Representative,AI Virtual Assistant,589.71,57,False,-1.0,Tech,,New Visitor,Desktop,440,5,Android,Chrome 84.0.1242.0,Cellular,1920x1080,False,Organic Search,Consideration,0.5627336447263828,0.7926179177133189,Product Info,3.0,True,Australia
2024-09-23T11:09:35.761944,2024-09-23,11:09:35,31.16.117.9,BW,GET,/request_demo,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/16.0.878.0 Safari/532.2",Jessica Williams,AI Virtual Assistant,510.79,43,False,-1.0,Tech,,New Visitor,Mobile,48,4,Windows,Chrome 96.0.3687.0,Wi-Fi,1440x900,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-01-16T17:29:58.926228,2025-01-16,17:29:58,23.212.150.221,CA,GET,/submit_job/engineering,200,Opera/8.67.(Windows NT 6.0; ja-JP) Presto/2.9.166 Version/10.00,No Representative,AI Virtual Assistant,604.23,43,False,-1.0,Finance,engineering,New Visitor,Desktop,79,1,macOS,Chrome 95.0.2019.0,Cellular,2560x1440,True,Direct,Consideration,0.0,0.0,N/A,-1.0,True,Canada
2024-10-12T08:32:09.899842,2024-10-12,08:32:09,76.0.253.129,GB,POST,/submit_job/design,200,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.39.6 (KHTML, like Gecko) Version/4.0.5 Safari/535.39.6",No Representative,AI Virtual Assistant,739.57,51,False,-1.0,Finance,engineering,New Visitor,Mobile,554,4,Android,Chrome 107.0.1251.0,Cellular,1366x768,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,United Kingdom
2025-03-25T08:42:01.319149,2025-03-25,08:42:01,153.198.31.175,US,POST,/virtual_assistant,200,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7867-10-28 21:59:32 Firefox/3.8,No Representative,AI Virtual Assistant,876.3,56,False,-1.0,Tech,,New Visitor,Desktop,154,2,Windows,Chrome 80.0.1536.0,Fiber,1920x1080,False,Organic Search,Consideration,0.4362699109367935,0.99,Product Info,4.0,True,United States
2024-11-28T20:55:42.985978,2024-11-28,20:55:42,87.250.157.10,BR,GET,/request_demo,200,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/16.8q1780.0 Mobile/82Z979 Safari/534.1",David Kim,Rapid Prototyping Suite,2118.72,49,False,-1.0,Tech,,New Visitor,Mobile,225,5,iOS,Chrome 99.0.3747.0,Wi-Fi,1366x768,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,Brazil
2024-10-21T22:02:57.266627,2024-10-21,22:02:57,91.74.62.2,BW,GET,/request_demo,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_8) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/40.0.816.0 Safari/532.2",Jessica Williams,DEX Analytics Platform,1687.33,60,False,-1.0,Healthcare,,Returning Visitor,Mobile,173,3,Linux,Chrome 98.0.3757.0,Cellular,1920x1080,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-02-22T16:02:10.237013,2025-02-22,16:02:10,56.239.166.225,AU,GET,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),No Representative,Rapid Prototyping Suite,1406.88,48,False,-1.0,Education,,Returning Visitor,Mobile,99,3,iOS,Chrome 103.0.4914.0,Cellular,2560x1440,False,Referral,Consideration,0.3442622333972578,0.7623215004894446,Recommendations,3.0,True,Australia
2025-02-19T01:44:11.090180,2025-02-19,01:44:11,56.32.151.175,BW,POST,/request_demo,200,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/25.0.828.0 Mobile/90R616 Safari/531.0",Jessica Williams,AI-Powered Troubleshooting,923.81,39,True,23.0,Tech,,Returning Visitor,Mobile,638,2,macOS,Chrome 115.0.3545.0,Wi-Fi,2560x1440,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-04-30T16:05:57.993017,2025-04-30,16:05:57,70.40.118.165,AU,GET,/pricing,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/17.0.804.0 Safari/533.1",Emily Rodriguez,AI Virtual Assistant,468.5,46,False,-1.0,Tech,,Returning Visitor,Mobile,444,7,Windows,Chrome 97.0.2165.0,Fiber,2560x1440,False,Paid Ads,Consideration,0.0,0.0,N/A,-1.0,True,Australia
2025-02-17T20:20:24.899693,2025-02-17,20:20:24,168.31.15.169,BW,GET,/virtual_assistant,200,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/13.4z7938.0 Mobile/90J780 Safari/536.1",No Representative,AI-Powered Troubleshooting,1028.28,58,False,-1.0,Tech,,New Visitor,Desktop,346,2,Windows,Chrome 114.0.3758.0,Fiber,1920x1080,False,Paid Ads,Consideration,0.4316790277370703,0.7552154678635078,Technical Support,5.0,True,Botswana
2024-10-11T05:40:57.145059,2024-10-11,05:40:57,99.39.52.220,AU,GET,/virtual_assistant,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; bg-BG) AppleWebKit/534.9.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.9.3",No Representative,AI Virtual Assistant,610.37,57,False,-1.0,Healthcare,,New Visitor,Desktop,229,4,Windows,Chrome 103.0.2499.0,Cellular,1440x900,False,Paid Ads,Consideration,0.7412778070327479,0.8113036596742665,Recommendations,4.0,True,Australia
2025-04-14T09:30:17.161664,2025-04-14,09:30:17,10.87.60.102,US,GET,/submit_job/engineering,200,Opera/8.94.(X11; Linux x86_64; pt-BR) Presto/2.9.175 Version/12.00,No Representative,AI Virtual Assistant,874.37,61,False,-1.0,Tech,design,Returning Visitor,Mobile,281,2,macOS,Chrome 103.0.3361.0,Cellular,1920x1080,False,Direct,Decision,0.0,0.0,N/A,-1.0,True,United States
2025-04-11T05:18:48.951189,2025-04-11,05:18:48,132.22.77.220,US,POST,/pricing,200,Opera/8.51.(Windows NT 10.0; hak-TW) Presto/2.9.183 Version/10.00,Jessica Williams,DEX Analytics Platform,1719.35,46,True,18.0,Finance,,New Visitor,Desktop,284,3,Android,Chrome 111.0.3677.0,Fiber,2560x1440,False,Organic Search,Consideration,0.0,0.0,N/A,-1.0,True,United States
2024-10-07T05:00:21.364958,2024-10-07,05:00:21,162.166.60.171,BW,POST,/request_demo,200,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9452-05-03 21:21:31 Firefox/3.6.2,Jessica Williams,Rapid Prototyping Suite,758.01,35,False,-1.0,Tech,,New Visitor,Desktop,198,4,Android,Chrome 95.0.3879.0,Fiber,1920x1080,False,Direct,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-03-18T05:06:53.828551,2025-03-18,05:06:53,118.87.192.168,AU,GET,/virtual_assistant,200,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9 rv:3.0; kn-IN) AppleWebKit/534.2.7 (KHTML, like Gecko) Version/4.0.5 Safari/534.2.7",No Representative,AI-Powered Troubleshooting,908.95,58,False,-1.0,Healthcare,,Returning Visitor,Desktop,3,1,macOS,Chrome 87.0.1934.0,Fiber,2560x1440,True,Social Media,Consideration,0.3309769851304225,0.9296939100055336,Product Info,5.0,True,Australia
2025-02-13T13:14:12.095311,2025-02-13,13:14:12,109.100.236.86,CA,GET,/virtual_assistant,200,Opera/9.48.(X11; Linux i686; kok-IN) Presto/2.9.177 Version/11.00,No Representative,DEX Analytics Platform,2233.83,50,False,-1.0,Retail,,New Visitor,Desktop,214,3,macOS,Chrome 82.0.3525.0,Wi-Fi,1920x1080,False,Organic Search,Consideration,0.7657140599307986,0.9456447636818818,Product Info,3.0,True,Canada
2024-12-25T10:54:10.209459,2024-12-25,10:54:10,153.247.3.222,GB,GET,/submit_job/engineering,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.1),No Representative,AI Virtual Assistant,789.01,52,False,-1.0,Healthcare,engineering,New Visitor,Desktop,31,4,Android,Chrome 97.0.3533.0,Fiber,1920x1080,False,Paid Ads,Awareness,0.0,0.0,N/A,-1.0,True,United Kingdom
2025-01-23T16:57:06.750064,2025-01-23,16:57:06,163.3.159.79,BR,GET,/download/whitepaper,200,Opera/8.74.(X11; Linux x86_64; or-IN) Presto/2.9.186 Version/10.00,No Representative,AI Virtual Assistant,523.15,56,False,-1.0,Tech,,New Visitor,Desktop,106,5,macOS,Chrome 112.0.2696.0,Wi-Fi,1440x900,False,Organic Search,Awareness,0.0,0.0,N/A,-1.0,True,Brazil
2025-03-15T11:33:56.378296,2025-03-15,11:33:56,193.149.94.97,US,GET,/download/whitepaper,500,Opera/9.27.(Windows NT 4.0; sl-SI) Presto/2.9.189 Version/12.00,No Representative,DEX Analytics Platform,3004.22,45,False,-1.0,Healthcare,,New Visitor,Desktop,435,5,Windows,Chrome 80.0.1665.0,Cellular,2560x1440,False,Social Media,Awareness,0.0,0.0,N/A,-1.0,True,United States
2025-04-10T04:58:44.775071,2025-04-10,04:58:44,84.111.149.229,US,GET,/request_demo,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),Sarah Johnson,DEX Analytics Platform,2254.87,49,False,-1.0,Healthcare,,New Visitor,Desktop,197,5,macOS,Chrome 119.0.3504.0,Fiber,1920x1080,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,United States
2025-03-06T05:51:51.767573,2025-03-06,05:51:51,186.101.235.66,GB,POST,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.0),No Representative,Rapid Prototyping Suite,1261.73,48,False,-1.0,Education,,New Visitor,Mobile,492,3,Windows,Chrome 109.0.1838.0,Wi-Fi,1920x1080,False,Organic Search,Consideration,0.4086284975983771,0.8004784847403709,Recommendations,3.0,True,United Kingdom
2024-10-25T10:09:19.568621,2024-10-25,10:09:19,154.85.138.56,US,GET,/request_demo,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_6 rv:4.0; tcy-IN) AppleWebKit/532.49.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.49.1",David Kim,Rapid Prototyping Suite,701.23,56,False,-1.0,Manufacturing,,Returning Visitor,Mobile,310,3,Windows,Chrome 106.0.1360.0,Fiber,1440x900,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,United States
2025-01-12T20:55:52.560498,2025-01-12,20:55:52,140.46.189.202,US,POST,/contact,200,Opera/9.22.(Windows NT 5.01; ur-IN) Presto/2.9.164 Version/10.00,Sarah Johnson,DEX Analytics Platform,2151.78,48,False,-1.0,Healthcare,,New Visitor,Desktop,192,6,Linux,Chrome 98.0.4357.0,Fiber,2560x1440,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,United States
2025-03-20T00:58:17.085297,2025-03-20,00:58:17,195.101.54.129,BW,GET,/request_demo,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.0),Jessica Williams,AI Virtual Assistant,510.16,44,False,-1.0,Finance,,Returning Visitor,Desktop,766,3,Android,Chrome 92.0.1527.0,Fiber,1366x768,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-04-04T22:53:19.815240,2025-04-04,22:53:19,82.74.169.146,AU,GET,/submit_job/prototyping,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/49.0.866.0 Safari/532.0",No Representative,Rapid Prototyping Suite,1519.11,48,False,-1.0,Tech,engineering,New Visitor,Mobile,554,8,macOS,Chrome 90.0.1548.0,Fiber,1920x1080,False,Organic Search,Awareness,0.0,0.0,N/A,-1.0,True,Australia
2025-03-28T15:59:29.316238,2025-03-28,15:59:29,59.134.241.5,CN,GET,/pricing,200,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7528-11-06 00:36:23 Firefox/3.6.20,No Representative,DEX Analytics Platform,2152.5,61,False,-1.0,Retail,,Returning Visitor,Mobile,284,3,Windows,Chrome 111.0.4440.0,Wi-Fi,1920x1080,False,Organic Search,Consideration,0.0,0.0,N/A,-1.0,False,China
2025-03-03T00:47:11.291323,2025-03-03,00:47:11,102.150.86.59,CN,GET,/request_demo,200,Opera/8.28.(X11; Linux x86_64; doi-IN) Presto/2.9.174 Version/12.00,No Representative,AI Virtual Assistant,369.84,46,True,6.0,Finance,,Returning Visitor,Desktop,121,4,Android,Chrome 93.0.1231.0,Fiber,1920x1080,False,Social Media,Decision,0.0,0.0,N/A,-1.0,False,China
2025-03-23T13:04:52.797116,2025-03-23,13:04:52,114.217.187.52,JP,GET,/submit_job/prototyping,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_1 rv:3.0; szl-PL) AppleWebKit/531.27.2 (KHTML, like Gecko) Version/5.0.2 Safari/531.27.2",No Representative,DEX Analytics Platform,2251.26,48,False,-1.0,Retail,engineering,New Visitor,Mobile,398,2,Android,Chrome 99.0.1117.0,Cellular,1440x900,False,Paid Ads,Awareness,0.0,0.0,N/A,-1.0,True,Japan
2025-01-01T17:08:51.756495,2025-01-01,17:08:51,43.173.4.237,IN,GET,/submit_job/design,200,Opera/8.39.(X11; Linux x86_64; fil-PH) Presto/2.9.178 Version/11.00,No Representative,DEX Analytics Platform,1637.63,49,False,-1.0,Healthcare,engineering,New Visitor,Mobile,615,5,Android,Chrome 108.0.2073.0,Fiber,1440x900,False,Paid Ads,Consideration,0.0,0.0,N/A,-1.0,True,India
2024-12-17T19:10:18.580675,2024-12-17,19:10:18,118.78.45.153,CA,POST,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),No Representative,Rapid Prototyping Suite,1981.39,38,False,-1.0,Tech,,Returning Visitor,Desktop,177,3,macOS,Chrome 87.0.1830.0,Wi-Fi,1366x768,False,Organic Search,Consideration,0.5342002067851901,0.6609611611942576,Troubleshooting,4.0,True,Canada
2025-04-20T02:18:43.946440,2025-04-20,02:18:43,73.79.51.239,US,GET,/pricing,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),David Kim,Rapid Prototyping Suite,1319.26,52,True,15.0,Education,,New Visitor,Desktop,49,6,macOS,Chrome 94.0.2569.0,Fiber,1366x768,False,Referral,Consideration,0.0,0.0,N/A,-1.0,True,United States
2024-12-23T20:16:00.316582,2024-12-23,20:16:00,220.135.12.81,BW,GET,/request_demo,200,Mozilla/5.0 (Android 4.3; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0,Jessica Williams,AI Virtual Assistant,603.67,48,False,-1.0,Finance,,New Visitor,Tablet,533,5,Linux,Chrome 89.0.2060.0,Wi-Fi,1440x900,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-04-09T07:06:08.456334,2025-04-09,07:06:08,160.161.93.32,JP,GET,/virtual_assistant,200,Opera/9.69.(Windows NT 4.0; pl-PL) Presto/2.9.174 Version/12.00,No Representative,Rapid Prototyping Suite,1496.53,53,False,-1.0,Manufacturing,,Returning Visitor,Desktop,117,6,Windows,Chrome 111.0.3012.0,Cellular,1920x1080,False,Direct,Consideration,0.3940556344891572,0.8722015908122785,Product Info,3.0,True,Japan
2025-03-07T07:42:20.698678,2025-03-07,07:42:20,207.72.50.191,IN,GET,/request_demo,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; om-KE) AppleWebKit/532.50.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.50.3",No Representative,AI Virtual Assistant,612.93,50,False,-1.0,Finance,,New Visitor,Mobile,392,3,Windows,Chrome 105.0.4562.0,Cellular,1440x900,False,Referral,Decision,0.0,0.0,N/A,-1.0,False,India
2025-05-07T04:32:05.448196,2025-05-07,04:32:05,194.123.10.82,CN,POST,/virtual_assistant,200,Opera/8.64.(X11; Linux x86_64; uz-UZ) Presto/2.9.181 Version/11.00,No Representative,AI-Powered Troubleshooting,958.02,43,True,5.0,Tech,,Returning Visitor,Mobile,271,4,Windows,Chrome 98.0.2843.0,Fiber,1440x900,False,Organic Search,Consideration,0.3994629177697757,0.8728953160660332,Recommendations,3.0,True,China
2025-04-15T21:44:14.490325,2025-04-15,21:44:14,42.136.88.145,BW,POST,/pricing,200,"Mozilla/5.0 (Linux; Android 9) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/34.0.819.0 Safari/531.0",Jessica Williams,AI-Powered Troubleshooting,967.65,53,False,-1.0,Healthcare,,New Visitor,Mobile,250,3,Windows,Chrome 109.0.3952.0,Wi-Fi,1366x768,False,Social Media,Consideration,0.0,0.0,N/A,-1.0,True,Botswana
2024-12-02T12:47:25.659245,2024-12-02,12:47:25,27.82.214.88,DE,GET,/virtual_assistant,200,Mozilla/5.0 (Android 4.4.2; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,No Representative,AI-Powered Troubleshooting,965.23,41,False,-1.0,Tech,,New Visitor,Desktop,153,3,Windows,Chrome 90.0.3909.0,Cellular,1920x1080,False,Organic Search,Consideration,0.9355948196767828,0.8347790814609733,Technical Support,5.0,True,Germany
2025-03-17T16:37:56.168507,2025-03-17,16:37:56,34.30.46.86,GB,GET,/submit_job/prototyping,200,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.50.6 (KHTML, like Gecko) Version/4.0 Safari/531.50.6",No Representative,DEX Analytics Platform,2270.12,32,False,-1.0,Retail,engineering,Returning Visitor,Desktop,365,3,Windows,Chrome 113.0.3385.0,Cellular,2560x1440,False,Paid Ads,Consideration,0.0,0.0,N/A,-1.0,True,United Kingdom
2025-01-10T05:05:23.449727,2025-01-10,05:05:23,98.158.90.214,JP,POST,/request_demo,200,Mozilla/5.0 (Windows NT 10.0; nds-DE; rv:1.9.2.20) Gecko/6669-05-11 20:30:05 Firefox/14.0,Michael Chen,Rapid Prototyping Suite,1793.43,50,False,-1.0,Tech,,New Visitor,Desktop,88,4,macOS,Chrome 95.0.1526.0,Wi-Fi,1440x900,False,Social Media,Decision,0.0,0.0,N/A,-1.0,True,Japan
2024-09-16T13:52:31.058580,2024-09-16,13:52:31,123.174.178.198,BW,GET,/submit_job/design,200,"Mozilla/5.0 (Windows 98) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/31.0.823.0 Safari/535.1",No Representative,DEX Analytics Platform,2050.54,53,False,-1.0,Finance,engineering,New Visitor,Mobile,311,2,macOS,Chrome 96.0.1162.0,Fiber,1440x900,False,Direct,Awareness,0.0,0.0,N/A,-1.0,True,Botswana
2025-03-18T12:04:25.100792,2025-03-18,12:04:25,131.170.67.205,US,GET,/request_demo,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8 rv:4.0; pa-IN) AppleWebKit/534.8.6 (KHTML, like Gecko) Version/5.1 Safari/534.8.6",Sarah Johnson,AI Virtual Assistant,399.96,51,True,26.0,Healthcare,,New Visitor,Desktop,454,7,Windows,Chrome 81.0.2852.0,Fiber,1920x1080,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,United States
2024-12-31T08:17:47.268488,2024-12-31,08:17:47,164.181.86.38,US,GET,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),No Representative,DEX Analytics Platform,2140.56,68,False,-1.0,Finance,,Returning Visitor,Desktop,340,3,Windows,Chrome 99.0.3268.0,Wi-Fi,1920x1080,False,Organic Search,Consideration,0.7293507411424649,0.7606406127824601,Technical Support,5.0,True,United States
2025-03-29T10:04:55.626554,2025-03-29,10:04:55,75.102.110.220,DE,GET,/request_demo,200,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.22.7 (KHTML, like Gecko) Version/4.0.4 Safari/535.22.7",No Representative,AI-Powered Troubleshooting,939.09,51,False,-1.0,Tech,,New Visitor,Desktop,81,8,iOS,Chrome 100.0.4324.0,Fiber,2560x1440,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,False,Germany
2025-03-11T01:57:36.239625,2025-03-11,01:57:36,88.76.199.239,JP,GET,/virtual_assistant,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_7 rv:4.0; csb-PL) AppleWebKit/533.43.3 (KHTML, like Gecko) Version/4.1 Safari/533.43.3",No Representative,AI Virtual Assistant,814.23,62,False,-1.0,Tech,,New Visitor,Desktop,312,4,macOS,Chrome 120.0.3662.0,Fiber,1440x900,False,Organic Search,Consideration,0.8549384419264678,0.7359182939858384,Troubleshooting,5.0,True,Japan
2025-02-02T11:45:40.813915,2025-02-02,11:45:40,131.203.252.177,JP,POST,/submit_job/design,200,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/58.0.806.0 Safari/536.0",No Representative,Rapid Prototyping Suite,1392.86,47,False,-1.0,Education,engineering,Returning Visitor,Mobile,533,5,Windows,Chrome 100.0.2274.0,Cellular,1920x1080,False,Paid Ads,Awareness,0.0,0.0,N/A,-1.0,True,Japan
2025-04-14T15:26:12.676879,2025-04-14,15:26:12,58.102.199.75,DE,GET,/virtual_assistant,200,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/62.0.889.0 Safari/536.2",No Representative,AI Virtual Assistant,765.86,59,False,-1.0,Healthcare,,New Visitor,Mobile,149,3,iOS,Chrome 107.0.1937.0,Fiber,2560x1440,False,Paid Ads,Consideration,0.4530879330550841,0.845917304709654,Troubleshooting,3.0,True,Germany
2024-10-31T14:39:05.277423,2024-10-31,14:39:05,106.97.49.142,US,POST,/submit_job/engineering,200,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/20.0.830.0 Safari/533.0",No Representative,AI Virtual Assistant,396.04,51,False,-1.0,Tech,design,Returning Visitor,Tablet,435,4,Windows,Chrome 111.0.1408.0,Wi-Fi,2560x1440,False,Paid Ads,Consideration,0.0,0.0,N/A,-1.0,True,United States
